profile,split,threshold,rows,unique_samples,repeats,path_found_rate,success_rate_collision_free,unsafe_found_rate,collision_rate_among_found,planning_safety_utility,mean_map_iou,std_map_iou,mean_collision_fraction_found,mean_inference_ms,mean_encoder_ms,mean_channel_ms,mean_decoder_ms
q8_bpsk_ebn0_4,val,0.1,582,194,3,0.7594501718213058,0.5378006872852233,0.22164948453608246,0.2918552036199095,0.3161512027491409,0.6135223975138693,0.2945563925897963,0.04355632642745168,8.372976977931803,4.115521644571751,1.5058012041535318,2.75165412920652
q8_bpsk_ebn0_4,val,0.15,582,194,3,0.7336769759450171,0.5309278350515464,0.2027491408934708,0.27634660421545665,0.32817869415807566,0.6265413908905014,0.30453171758897246,0.037077231845089605,8.372976977931803,4.115521644571751,1.5058012041535318,2.75165412920652
q8_bpsk_ebn0_4,val,0.2,582,194,3,0.7130584192439863,0.520618556701031,0.19243986254295534,0.26987951807228916,0.32817869415807566,0.635172902687836,0.31166251552496693,0.036346735760659284,8.372976977931803,4.115521644571751,1.5058012041535318,2.75165412920652
q8_bpsk_ebn0_4,val,0.25,582,194,3,0.6890034364261168,0.5120274914089347,0.17697594501718214,0.256857855361596,0.3350515463917525,0.6419696970254518,0.317528810341988,0.03324216045934078,8.372976977931803,4.115521644571751,1.5058012041535318,2.75165412920652
q8_bpsk_ebn0_4,val,0.3,582,194,3,0.6683848797250859,0.5017182130584192,0.16666666666666666,0.2493573264781491,0.3350515463917526,0.6473457583371208,0.322698058166703,0.031236909728362895,8.372976977931803,4.115521644571751,1.5058012041535318,2.75165412920652
q8_bpsk_ebn0_4,val,0.35,582,194,3,0.6580756013745704,0.4965635738831615,0.16151202749140894,0.2454308093994778,0.3350515463917526,0.6516323642664714,0.327045705161984,0.02993554883983076,8.372976977931803,4.115521644571751,1.5058012041535318,2.75165412920652
q8_bpsk_ebn0_4,val,0.4,582,194,3,0.634020618556701,0.48281786941580757,0.15120274914089346,0.23848238482384823,0.33161512027491413,0.6550962971202825,0.33109772673511256,0.02912201626341186,8.372976977931803,4.115521644571751,1.5058012041535318,2.75165412920652
q8_bpsk_ebn0_4,val,0.45,582,194,3,0.6099656357388317,0.4690721649484536,0.140893470790378,0.23098591549295774,0.32817869415807555,0.657822934038419,0.33466726085028103,0.028409617866787813,8.372976977931803,4.115521644571751,1.5058012041535318,2.75165412920652
q8_bpsk_ebn0_4,val,0.5,582,194,3,0.5927835051546392,0.45532646048109965,0.13745704467353953,0.2318840579710145,0.3178694158075601,0.6598490578937344,0.33771799849536727,0.02836145563440879,8.372976977931803,4.115521644571751,1.5058012041535318,2.75165412920652
q8_bpsk_ebn0_4,val,0.55,582,194,3,0.5687285223367697,0.4381443298969072,0.13058419243986255,0.229607250755287,0.3075601374570447,0.661508227275674,0.3403080721783095,0.028485960253946067,8.372976977931803,4.115521644571751,1.5058012041535318,2.75165412920652
q8_bpsk_ebn0_4,val,0.6,582,194,3,0.5378006872852233,0.41408934707903783,0.12371134020618557,0.23003194888178913,0.2903780068728523,0.6625363598115567,0.3426205038976461,0.02863051285488073,8.372976977931803,4.115521644571751,1.5058012041535318,2.75165412920652
q8_bpsk_ebn0_4,val,0.65,582,194,3,0.49828178694158076,0.38144329896907214,0.11683848797250859,0.23448275862068965,0.2646048109965635,0.6632310449182388,0.34464466918075304,0.030139356648355,8.372976977931803,4.115521644571751,1.5058012041535318,2.75165412920652
q8_bpsk_ebn0_4,val,0.7,582,194,3,0.4518900343642612,0.3470790378006873,0.10481099656357389,0.23193916349809887,0.24226804123711337,0.6634775301858911,0.34667397760224355,0.029101005565050932,8.372976977931803,4.115521644571751,1.5058012041535318,2.75165412920652
q8_bpsk_ebn0_4,val,0.75,582,194,3,0.40034364261168387,0.3075601374570447,0.09278350515463918,0.2317596566523605,0.2147766323024055,0.6629773424491395,0.34875950231573805,0.029041250096444322,8.372976977931803,4.115521644571751,1.5058012041535318,2.75165412920652
q8_bpsk_ebn0_6,test,0.1,1524,508,3,0.6213910761154856,0.3530183727034121,0.2683727034120735,0.43189017951425557,0.08464566929133854,0.6453740975986164,0.21265216722112273,0.09299423042106429,8.9570597768089,4.388825462830407,1.515945995787496,3.0522883181909974
q8_bpsk_ebn0_6,test,0.15,1524,508,3,0.5846456692913385,0.3320209973753281,0.2526246719160105,0.43209876543209874,0.07939632545931763,0.6498310115299681,0.2191439138287353,0.08872561613763906,8.9570597768089,4.388825462830407,1.515945995787496,3.0522883181909974
q8_bpsk_ebn0_6,test,0.2,1524,508,3,0.5577427821522309,0.3215223097112861,0.23622047244094488,0.4235294117647059,0.08530183727034124,0.6513384219062265,0.224611005923656,0.08286034649200912,8.9570597768089,4.388825462830407,1.515945995787496,3.0522883181909974
q8_bpsk_ebn0_6,test,0.25,1524,508,3,0.5334645669291339,0.30577427821522307,0.22769028871391075,0.4268142681426814,0.07808398950131223,0.6512295799513981,0.23006791293750423,0.07920823315844036,8.9570597768089,4.388825462830407,1.515945995787496,3.0522883181909974
q8_bpsk_ebn0_6,test,0.3,1524,508,3,0.5131233595800525,0.2946194225721785,0.21850393700787402,0.4258312020460358,0.07611548556430447,0.6502103411225562,0.23546528756870183,0.07493788580555867,8.9570597768089,4.388825462830407,1.515945995787496,3.0522883181909974
q8_bpsk_ebn0_6,test,0.35,1524,508,3,0.48884514435695536,0.28083989501312334,0.20800524934383202,0.425503355704698,0.07283464566929132,0.6486168916048017,0.2405959792400684,0.07100745120834044,8.9570597768089,4.388825462830407,1.515945995787496,3.0522883181909974
q8_bpsk_ebn0_6,test,0.4,1524,508,3,0.4678477690288714,0.2690288713910761,0.19881889763779528,0.42496493688639553,0.07020997375328086,0.6465546971785104,0.2456433590141664,0.06738705421267624,8.9570597768089,4.388825462830407,1.515945995787496,3.0522883181909974
q8_bpsk_ebn0_6,test,0.45,1524,508,3,0.4376640419947507,0.25918635170603677,0.1784776902887139,0.4077961019490255,0.08070866141732286,0.644384132514177,0.2504674457304432,0.060416499375283754,8.9570597768089,4.388825462830407,1.515945995787496,3.0522883181909974
q8_bpsk_ebn0_6,test,0.5,1524,508,3,0.4225721784776903,0.25393700787401574,0.16863517060367453,0.39906832298136646,0.08530183727034119,0.6422711134673688,0.25487115344031724,0.05777913173421345,8.9570597768089,4.388825462830407,1.515945995787496,3.0522883181909974
q8_bpsk_ebn0_6,test,0.55,1524,508,3,0.3884514435695538,0.22965879265091863,0.15879265091863518,0.40878378378378377,0.07086614173228345,0.6402709103283301,0.25869290490549707,0.05872946971423238,8.9570597768089,4.388825462830407,1.515945995787496,3.0522883181909974
q8_bpsk_ebn0_6,test,0.6,1524,508,3,0.349737532808399,0.2001312335958005,0.14960629921259844,0.4277673545966229,0.05052493438320205,0.638103654270614,0.2624292742405605,0.058549600644530894,8.9570597768089,4.388825462830407,1.515945995787496,3.0522883181909974
q8_bpsk_ebn0_6,test,0.65,1524,508,3,0.307742782152231,0.1778215223097113,0.12992125984251968,0.42217484008528783,0.04790026246719159,0.6356605789145289,0.26613318924040286,0.05659675523046903,8.9570597768089,4.388825462830407,1.515945995787496,3.0522883181909974
q8_bpsk_ebn0_6,test,0.7,1524,508,3,0.260498687664042,0.14829396325459318,0.11220472440944881,0.43073047858942065,0.03608923884514437,0.6326430310510647,0.2701405789676556,0.058255681511066096,8.9570597768089,4.388825462830407,1.515945995787496,3.0522883181909974
q8_bpsk_ebn0_6,test,0.75,1524,508,3,0.20603674540682415,0.11811023622047244,0.08792650918635171,0.4267515923566879,0.030183727034120728,0.6290162619083945,0.2746727259199297,0.05563954163374428,8.9570597768089,4.388825462830407,1.515945995787496,3.0522883181909974
q8_bpsk_ebn0_6,val,0.1,582,194,3,0.7646048109965635,0.5360824742268041,0.22852233676975944,0.298876404494382,0.3075601374570447,0.6377232298252129,0.31165716557147766,0.04795265360354546,8.218183338600515,4.051854645535734,1.4537986187117105,2.7125300743530705
q8_bpsk_ebn0_6,val,0.15,582,194,3,0.7353951890034365,0.5309278350515464,0.20446735395189003,0.2780373831775701,0.3264604810996563,0.6469345234942244,0.3199422772673705,0.038838639374352495,8.218183338600515,4.051854645535734,1.4537986187117105,2.7125300743530705
q8_bpsk_ebn0_6,val,0.2,582,194,3,0.7096219931271478,0.5223367697594502,0.1872852233676976,0.2639225181598063,0.3350515463917526,0.6529184179196041,0.3258835228488241,0.036443829058451144,8.218183338600515,4.051854645535734,1.4537986187117105,2.7125300743530705
q8_bpsk_ebn0_6,val,0.25,582,194,3,0.697594501718213,0.5171821305841925,0.18041237113402062,0.25862068965517243,0.33676975945017196,0.6574221164867204,0.3311190568040017,0.03630758701775296,8.218183338600515,4.051854645535734,1.4537986187117105,2.7125300743530705
q8_bpsk_ebn0_6,val,0.3,582,194,3,0.6872852233676976,0.5137457044673539,0.17353951890034364,0.2525,0.3402061855670102,0.6609155660231595,0.3356969085060027,0.036222451693942066,8.218183338600515,4.051854645535734,1.4537986187117105,2.7125300743530705
q8_bpsk_ebn0_6,val,0.35,582,194,3,0.6786941580756014,0.506872852233677,0.1718213058419244,0.25316455696202533,0.3350515463917525,0.6640749985056869,0.33935134187247806,0.03619785024904128,8.218183338600515,4.051854645535734,1.4537986187117105,2.7125300743530705
q8_bpsk_ebn0_6,val,0.4,582,194,3,0.6666666666666666,0.5034364261168385,0.16323024054982818,0.24484536082474226,0.3402061855670103,0.6668912598537973,0.34278870540217987,0.03622447683733201,8.218183338600515,4.051854645535734,1.4537986187117105,2.7125300743530705
q8_bpsk_ebn0_6,val,0.45,582,194,3,0.6512027491408935,0.4879725085910653,0.16323024054982818,0.25065963060686014,0.32474226804123707,0.6691325255744007,0.3459936107094257,0.03657148087517026,8.218183338600515,4.051854645535734,1.4537986187117105,2.7125300743530705
q8_bpsk_ebn0_6,val,0.5,582,194,3,0.6357388316151202,0.47766323024054985,0.15807560137457044,0.24864864864864866,0.31958762886597947,0.6709424013067696,0.3486913047237547,0.036739622373756636,8.218183338600515,4.051854645535734,1.4537986187117105,2.7125300743530705
q8_bpsk_ebn0_6,val,0.55,582,194,3,0.6151202749140894,0.4639175257731959,0.15120274914089346,0.24581005586592178,0.3127147766323024,0.6720460677017313,0.35090316389092485,0.03761117031489526,8.218183338600515,4.051854645535734,1.4537986187117105,2.7125300743530705
q8_bpsk_ebn0_6,val,0.6,582,194,3,0.5927835051546392,0.45017182130584193,0.14261168384879724,0.24057971014492754,0.3075601374570447,0.672748502242247,0.35291369624900404,0.03733444801847052,8.218183338600515,4.051854645535734,1.4537986187117105,2.7125300743530705
q8_bpsk_ebn0_6,val,0.65,582,194,3,0.520618556701031,0.40034364261168387,0.12027491408934708,0.23102310231023102,0.2800687285223368,0.673231855968442,0.3545998851758544,0.039474134264666734,8.218183338600515,4.051854645535734,1.4537986187117105,2.7125300743530705
q8_bpsk_ebn0_6,val,0.7,582,194,3,0.45532646048109965,0.3436426116838488,0.11168384879725086,0.24528301886792453,0.23195876288659795,0.6732436082952259,0.35637554871500493,0.041360051950677136,8.218183338600515,4.051854645535734,1.4537986187117105,2.7125300743530705
q8_bpsk_ebn0_6,val,0.75,582,194,3,0.37628865979381443,0.28350515463917525,0.09278350515463918,0.2465753424657534,0.19072164948453607,0.672679317655122,0.35800687327995484,0.044339383999457076,8.218183338600515,4.051854645535734,1.4537986187117105,2.7125300743530705
q8_bpsk_ebn0_8,test,0.1,1524,508,3,0.6148293963254593,0.34448818897637795,0.27034120734908135,0.439701173959445,0.0741469816272966,0.648777912468285,0.21582846180786427,0.0965197829437282,8.917358793285272,4.403045735709379,1.4919344475737277,3.0223786100021655
q8_bpsk_ebn0_8,test,0.15,1524,508,3,0.5793963254593176,0.32808398950131235,0.25131233595800523,0.4337485843714609,0.07677165354330706,0.65211591853639,0.2221182419498706,0.0917005278361159,8.917358793285272,4.403045735709379,1.4919344475737277,3.0223786100021655
q8_bpsk_ebn0_8,test,0.2,1524,508,3,0.550524934383202,0.3136482939632546,0.2368766404199475,0.4302741358760429,0.07677165354330717,0.6530509096642865,0.2275125434710207,0.08719175632328965,8.917358793285272,4.403045735709379,1.4919344475737277,3.0223786100021655
q8_bpsk_ebn0_8,test,0.25,1524,508,3,0.5203412073490814,0.2992125984251969,0.2211286089238845,0.424968474148802,0.07808398950131235,0.6524759463788582,0.2328825743815898,0.08281824877443873,8.917358793285272,4.403045735709379,1.4919344475737277,3.0223786100021655
q8_bpsk_ebn0_8,test,0.3,1524,508,3,0.5006561679790026,0.2847769028871391,0.2158792650918635,0.43119266055045874,0.06889763779527558,0.6510613677744279,0.23829628500324693,0.07911639771701691,8.917358793285272,4.403045735709379,1.4919344475737277,3.0223786100021655
q8_bpsk_ebn0_8,test,0.35,1524,508,3,0.4816272965879265,0.2723097112860892,0.20931758530183728,0.43460490463215257,0.06299212598425191,0.6491504341354037,0.2433514024006307,0.07697699870390964,8.917358793285272,4.403045735709379,1.4919344475737277,3.0223786100021655
q8_bpsk_ebn0_8,test,0.4,1524,508,3,0.4553805774278215,0.2631233595800525,0.19225721784776903,0.42219020172910665,0.0708661417322835,0.6468426755989634,0.24853053955836843,0.06889203369256752,8.917358793285272,4.403045735709379,1.4919344475737277,3.0223786100021655
q8_bpsk_ebn0_8,test,0.45,1524,508,3,0.4363517060367454,0.2578740157480315,0.1784776902887139,0.40902255639097745,0.07939632545931757,0.6446494020219392,0.25341746630957224,0.062465642899870555,8.917358793285272,4.403045735709379,1.4919344475737277,3.0223786100021655
q8_bpsk_ebn0_8,test,0.5,1524,508,3,0.41732283464566927,0.25,0.1673228346456693,0.4009433962264151,0.08267716535433073,0.642523531243518,0.2578484521536711,0.05928073569614023,8.917358793285272,4.403045735709379,1.4919344475737277,3.0223786100021655
q8_bpsk_ebn0_8,test,0.55,1524,508,3,0.38648293963254593,0.2283464566929134,0.15813648293963253,0.4091680814940577,0.07020997375328086,0.640478387987608,0.2617995849296426,0.06098118910093134,8.917358793285272,4.403045735709379,1.4919344475737277,3.0223786100021655
q8_bpsk_ebn0_8,test,0.6,1524,508,3,0.3458005249343832,0.19488188976377951,0.15091863517060367,0.4364326375711575,0.04396325459317585,0.638377835905752,0.265478999548635,0.0606565819035515,8.917358793285272,4.403045735709379,1.4919344475737277,3.0223786100021655
q8_bpsk_ebn0_8,test,0.65,1524,508,3,0.30708661417322836,0.1725721784776903,0.13451443569553806,0.43803418803418803,0.03805774278215224,0.635886749686178,0.26929306464694475,0.06131008859728039,8.917358793285272,4.403045735709379,1.4919344475737277,3.0223786100021655
q8_bpsk_ebn0_8,test,0.7,1524,508,3,0.2637795275590551,0.15354330708661418,0.11023622047244094,0.417910447761194,0.04330708661417326,0.6330347835704672,0.2732512500508301,0.06129241979325742,8.917358793285272,4.403045735709379,1.4919344475737277,3.0223786100021655
q8_bpsk_ebn0_8,test,0.75,1524,508,3,0.20341207349081364,0.11876640419947507,0.08464566929133858,0.4161290322580645,0.034120734908136496,0.6295128787776686,0.27764647552668464,0.05622910526805929,8.917358793285272,4.403045735709379,1.4919344475737277,3.0223786100021655
q8_bpsk_ebn0_8,val,0.1,582,194,3,0.7680412371134021,0.5360824742268041,0.23195876288659795,0.30201342281879195,0.3041237113402061,0.6418768314153125,0.315316281219874,0.049453768412777495,8.061913576591568,4.006417698220468,1.421744506758129,2.633751371612971
q8_bpsk_ebn0_8,val,0.15,582,194,3,0.7336769759450171,0.5309278350515464,0.2027491408934708,0.27634660421545665,0.32817869415807566,0.6502035420074745,0.32320163689714426,0.039609273473413115,8.061913576591568,4.006417698220468,1.421744506758129,2.633751371612971
q8_bpsk_ebn0_8,val,0.2,582,194,3,0.7096219931271478,0.520618556701031,0.18900343642611683,0.26634382566585957,0.33161512027491413,0.6558403717864543,0.3288408790282986,0.036797665299302534,8.061913576591568,4.006417698220468,1.421744506758129,2.633751371612971
q8_bpsk_ebn0_8,val,0.25,582,194,3,0.6993127147766323,0.520618556701031,0.17869415807560138,0.25552825552825553,0.34192439862542967,0.6600248021556437,0.3339442947743295,0.03628468386442679,8.061913576591568,4.006417698220468,1.421744506758129,2.633751371612971
q8_bpsk_ebn0_8,val,0.3,582,194,3,0.6941580756013745,0.5154639175257731,0.17869415807560138,0.25742574257425743,0.33676975945017174,0.663589488857273,0.3382075888482503,0.036253893607559255,8.061913576591568,4.006417698220468,1.421744506758129,2.633751371612971
q8_bpsk_ebn0_8,val,0.35,582,194,3,0.6838487972508591,0.5103092783505154,0.17353951890034364,0.2537688442211055,0.33676975945017174,0.6665475001321867,0.34170988515260287,0.036360809467010265,8.061913576591568,4.006417698220468,1.421744506758129,2.633751371612971
q8_bpsk_ebn0_8,val,0.4,582,194,3,0.6752577319587629,0.5103092783505154,0.16494845360824742,0.24427480916030533,0.3453608247422679,0.669205897416988,0.3450664629347719,0.03643441931052962,8.061913576591568,4.006417698220468,1.421744506758129,2.633751371612971
q8_bpsk_ebn0_8,val,0.45,582,194,3,0.6494845360824743,0.4845360824742268,0.16494845360824742,0.25396825396825395,0.31958762886597936,0.6714710002664347,0.34809851185131635,0.037470720013379546,8.061913576591568,4.006417698220468,1.421744506758129,2.633751371612971
q8_bpsk_ebn0_8,val,0.5,582,194,3,0.6443298969072165,0.4793814432989691,0.16494845360824742,0.256,0.31443298969072164,0.673197929465639,0.35085111295894583,0.03709639479499149,8.061913576591568,4.006417698220468,1.421744506758129,2.633751371612971
q8_bpsk_ebn0_8,val,0.55,582,194,3,0.6219931271477663,0.46048109965635736,0.16151202749140894,0.2596685082872928,0.2989690721649484,0.6742606459286086,0.3529948418463783,0.03776043398794837,8.061913576591568,4.006417698220468,1.421744506758129,2.633751371612971
q8_bpsk_ebn0_8,val,0.6,582,194,3,0.5996563573883161,0.4570446735395189,0.14261168384879724,0.23782234957020057,0.31443298969072164,0.674943254000726,0.35487003492119895,0.03713805399338847,8.061913576591568,4.006417698220468,1.421744506758129,2.633751371612971
q8_bpsk_ebn0_8,val,0.65,582,194,3,0.5240549828178694,0.4054982817869416,0.11855670103092783,0.2262295081967213,0.2869415807560137,0.6753265802211844,0.3564863267572284,0.039251339232460915,8.061913576591568,4.006417698220468,1.421744506758129,2.633751371612971
q8_bpsk_ebn0_8,val,0.7,582,194,3,0.46735395189003437,0.35051546391752575,0.11683848797250859,0.25,0.23367697594501713,0.6753113486160662,0.35813775504532047,0.04116495059782523,8.061913576591568,4.006417698220468,1.421744506758129,2.633751371612971
q8_bpsk_ebn0_8,val,0.75,582,194,3,0.3745704467353952,0.281786941580756,0.09278350515463918,0.24770642201834864,0.18900343642611683,0.6747439991148716,0.35977484004105903,0.04424689439540943,8.061913576591568,4.006417698220468,1.421744506758129,2.633751371612971
q8_ideal,test,0.1,508,508,1,0.6161417322834646,0.34448818897637795,0.27165354330708663,0.44089456869009586,0.07283464566929132,0.6488850533584699,0.21627902827295087,0.09734007646826583,7.638562014179788,4.406775585760721,0.4674551300851144,2.764331298333952
q8_ideal,test,0.15,508,508,1,0.5787401574803149,0.328740157480315,0.25,0.43197278911564624,0.07874015748031504,0.6522107827583743,0.2225390743979929,0.09248053538845112,7.638562014179788,4.406775585760721,0.4674551300851144,2.764331298333952
q8_ideal,test,0.2,508,508,1,0.5511811023622047,0.31496062992125984,0.23622047244094488,0.42857142857142855,0.07874015748031493,0.6530903291593644,0.2279111122051442,0.08711244963111536,7.638562014179788,4.406775585760721,0.4674551300851144,2.764331298333952
q8_ideal,test,0.25,508,508,1,0.5216535433070866,0.2992125984251969,0.22244094488188976,0.42641509433962266,0.07677165354330717,0.6524883978347535,0.23322589597803442,0.08341434836532707,7.638562014179788,4.406775585760721,0.4674551300851144,2.764331298333952
q8_ideal,test,0.3,508,508,1,0.5,0.2854330708661417,0.21456692913385828,0.42913385826771655,0.07086614173228345,0.6510136775982366,0.23865279739335124,0.07925891045020808,7.638562014179788,4.406775585760721,0.4674551300851144,2.764331298333952
q8_ideal,test,0.35,508,508,1,0.48031496062992124,0.26968503937007876,0.2106299212598425,0.4385245901639344,0.05905511811023628,0.6490546444716879,0.24364177253483463,0.07787062735968824,7.638562014179788,4.406775585760721,0.4674551300851144,2.764331298333952
q8_ideal,test,0.4,508,508,1,0.4547244094488189,0.2618110236220472,0.19291338582677164,0.42424242424242425,0.06889763779527552,0.6466811898719478,0.24879013934078995,0.07068799379369635,7.638562014179788,4.406775585760721,0.4674551300851144,2.764331298333952
q8_ideal,test,0.45,508,508,1,0.43700787401574803,0.2578740157480315,0.17913385826771652,0.4099099099099099,0.07874015748031493,0.6444483539844018,0.25367916585788747,0.0630333021221624,7.638562014179788,4.406775585760721,0.4674551300851144,2.764331298333952
q8_ideal,test,0.5,508,508,1,0.41732283464566927,0.25,0.1673228346456693,0.4009433962264151,0.08267716535433073,0.6423260582633934,0.25805966523316265,0.06000772160711583,7.638562014179788,4.406775585760721,0.4674551300851144,2.764331298333952
q8_ideal,test,0.55,508,508,1,0.3858267716535433,0.2283464566929134,0.15748031496062992,0.40816326530612246,0.0708661417322835,0.6402364461067294,0.2620247498899613,0.061263178579730314,7.638562014179788,4.406775585760721,0.4674551300851144,2.764331298333952
q8_ideal,test,0.6,508,508,1,0.34448818897637795,0.19291338582677164,0.1515748031496063,0.44,0.041338582677165336,0.6381189720412245,0.26573596074978545,0.060894635808115535,7.638562014179788,4.406775585760721,0.4674551300851144,2.764331298333952
q8_ideal,test,0.65,508,508,1,0.30708661417322836,0.17125984251968504,0.13582677165354332,0.4423076923076923,0.035433070866141725,0.6356113739175313,0.2695924307407357,0.06161138121240739,7.638562014179788,4.406775585760721,0.4674551300851144,2.764331298333952
q8_ideal,test,0.7,508,508,1,0.265748031496063,0.15354330708661418,0.11220472440944881,0.4222222222222222,0.041338582677165336,0.632721084303646,0.2735520614719983,0.06219443849515204,7.638562014179788,4.406775585760721,0.4674551300851144,2.764331298333952
q8_ideal,test,0.75,508,508,1,0.20275590551181102,0.11811023622047244,0.08464566929133858,0.4174757281553398,0.033464566929133854,0.629202942700744,0.2779512253081862,0.05647254912759294,7.638562014179788,4.406775585760721,0.4674551300851144,2.764331298333952
q8_ideal,val,0.1,194,194,1,0.7680412371134021,0.5360824742268041,0.23195876288659795,0.30201342281879195,0.3041237113402061,0.6422328882689851,0.3153349674515049,0.0488946210741711,7.160944843751177,4.123174228955099,0.5347231935863335,2.5030474212097444
q8_ideal,val,0.15,194,194,1,0.7371134020618557,0.5309278350515464,0.20618556701030927,0.27972027972027974,0.32474226804123707,0.6504338853913421,0.32319559554364424,0.04016938390396486,7.160944843751177,4.123174228955099,0.5347231935863335,2.5030474212097444
q8_ideal,val,0.2,194,194,1,0.711340206185567,0.520618556701031,0.19072164948453607,0.26811594202898553,0.3298969072164949,0.6560001383256643,0.3286594416794204,0.03681735965707512,7.160944843751177,4.123174228955099,0.5347231935863335,2.5030474212097444
q8_ideal,val,0.25,194,194,1,0.7010309278350515,0.520618556701031,0.18041237113402062,0.25735294117647056,0.34020618556701043,0.6600566480813388,0.33394796716252334,0.0363117018740092,7.160944843751177,4.123174228955099,0.5347231935863335,2.5030474212097444
q8_ideal,val,0.3,194,194,1,0.6958762886597938,0.5154639175257731,0.18041237113402062,0.25925925925925924,0.3350515463917525,0.6635722751080367,0.33831192798347254,0.03628118777587159,7.160944843751177,4.123174228955099,0.5347231935863335,2.5030474212097444
q8_ideal,val,0.35,194,194,1,0.6855670103092784,0.5103092783505154,0.17525773195876287,0.2556390977443609,0.3350515463917525,0.6665153984498364,0.3417327370232905,0.03629710918115414,7.160944843751177,4.123174228955099,0.5347231935863335,2.5030474212097444
q8_ideal,val,0.4,194,194,1,0.6752577319587629,0.5103092783505154,0.16494845360824742,0.24427480916030533,0.3453608247422679,0.6691258809423972,0.3450232547971391,0.03619042335389118,7.160944843751177,4.123174228955099,0.5347231935863335,2.5030474212097444
q8_ideal,val,0.45,194,194,1,0.654639175257732,0.4896907216494845,0.16494845360824742,0.25196850393700787,0.32474226804123707,0.6713684692736507,0.34815917348552883,0.03696404591695093,7.160944843751177,4.123174228955099,0.5347231935863335,2.5030474212097444
q8_ideal,val,0.5,194,194,1,0.6443298969072165,0.4793814432989691,0.16494845360824742,0.256,0.31443298969072164,0.6731137327127398,0.3509319464208749,0.0368924690403808,7.160944843751177,4.123174228955099,0.5347231935863335,2.5030474212097444
q8_ideal,val,0.55,194,194,1,0.6237113402061856,0.4639175257731959,0.15979381443298968,0.256198347107438,0.3041237113402062,0.6741688976824763,0.3531445350801144,0.0374080063788466,7.160944843751177,4.123174228955099,0.5347231935863335,2.5030474212097444
q8_ideal,val,0.6,194,194,1,0.6030927835051546,0.4587628865979381,0.14432989690721648,0.23931623931623933,0.31443298969072164,0.6749131829898335,0.3549663210808295,0.037117367612234206,7.160944843751177,4.123174228955099,0.5347231935863335,2.5030474212097444
q8_ideal,val,0.65,194,194,1,0.520618556701031,0.4020618556701031,0.11855670103092783,0.22772277227722773,0.28350515463917525,0.6753196131402753,0.3566017300418835,0.039992561931725505,7.160944843751177,4.123174228955099,0.5347231935863335,2.5030474212097444
q8_ideal,val,0.7,194,194,1,0.4690721649484536,0.35051546391752575,0.11855670103092783,0.25274725274725274,0.2319587628865979,0.6752932576872115,0.35829442700280456,0.04150076867367813,7.160944843751177,4.123174228955099,0.5347231935863335,2.5030474212097444
q8_ideal,val,0.75,194,194,1,0.37628865979381443,0.28350515463917525,0.09278350515463918,0.2465753424657534,0.19072164948453607,0.6747228600921766,0.35988095070014764,0.044969251069730466,7.160944843751177,4.123174228955099,0.5347231935863335,2.5030474212097444
q8_rep3_ebn0_0,test,0.1,1524,508,3,0.6410761154855643,0.3648293963254593,0.276246719160105,0.43091095189355166,0.08858267716535428,0.5906212691192093,0.18562058466274373,0.08679877064498566,9.255537732071646,4.453563193571839,1.6941805735286668,3.1077939649711404
q8_rep3_ebn0_0,test,0.15,1524,508,3,0.6076115485564304,0.3510498687664042,0.25656167979002625,0.4222462203023758,0.09448818897637801,0.6056650026635987,0.1914075857758813,0.07894517642596519,9.255537732071646,4.453563193571839,1.6941805735286668,3.1077939649711404
q8_rep3_ebn0_0,test,0.2,1524,508,3,0.5721784776902887,0.3353018372703412,0.2368766404199475,0.4139908256880734,0.09842519685039364,0.614266513333269,0.1967536702152978,0.07371476368742479,9.255537732071646,4.453563193571839,1.6941805735286668,3.1077939649711404
q8_rep3_ebn0_0,test,0.25,1524,508,3,0.5479002624671916,0.3241469816272966,0.223753280839895,0.40838323353293415,0.10039370078740162,0.6196930491992155,0.20221456401612656,0.06659580782484557,9.255537732071646,4.453563193571839,1.6941805735286668,3.1077939649711404
q8_rep3_ebn0_0,test,0.3,1524,508,3,0.5190288713910761,0.30708661417322836,0.21194225721784776,0.4083438685208597,0.0951443569553806,0.6232691330011818,0.20773884114008445,0.06415022160963631,9.255537732071646,4.453563193571839,1.6941805735286668,3.1077939649711404
q8_rep3_ebn0_0,test,0.35,1524,508,3,0.5,0.29658792650918636,0.20341207349081364,0.4068241469816273,0.09317585301837272,0.6254018381370486,0.21304343601148906,0.06019157225615133,9.255537732071646,4.453563193571839,1.6941805735286668,3.1077939649711404
q8_rep3_ebn0_0,test,0.4,1524,508,3,0.47965879265091865,0.28805774278215224,0.19160104986876642,0.399452804377565,0.09645669291338582,0.6262731255858174,0.2181734322195171,0.053949964705766344,9.255537732071646,4.453563193571839,1.6941805735286668,3.1077939649711404
q8_rep3_ebn0_0,test,0.45,1524,508,3,0.4468503937007874,0.2683727034120735,0.1784776902887139,0.39941262848751835,0.08989501312335957,0.6262579604401192,0.2231956459336713,0.052130407574160764,9.255537732071646,4.453563193571839,1.6941805735286668,3.1077939649711404
q8_rep3_ebn0_0,test,0.5,1524,508,3,0.41929133858267714,0.25196850393700787,0.1673228346456693,0.39906103286384975,0.0846456692913386,0.6260216929035755,0.22777268792859331,0.05019111304865262,9.255537732071646,4.453563193571839,1.6941805735286668,3.1077939649711404
